Event count,COPLNT_YR,COPLNT_MON,COPLNT_DAY,COPLNT_1R_DT,COPLNT_1R_TM,Crime type,age,race,sex,Zone,Latitude,Longitude,BORO_N0,PRE0_TYP_DESC,KY_CD,PD_CD
1,2013,1,4,01/04/2013,7,3,2,2,1,2,40.83885866,-73.9446425,MANHATTAN,RESIDENCE - APT. HOUSE,344,113
1,2013,1,4,01/04/2013,7,4,1,1,0,3,40.7938729,-73.94509523,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,7,2,1,1,1,3,40.78405987,-73.97502051,MANHATTAN,TRANSIT - NYC SUBWAY,116,177
1,2013,1,4,01/04/2013,7,3,2,1,1,3,40.81476324,-73.95880616,MANHATTAN,RESIDENCE - PUBLIC HOUSING,344,101
1,2013,1,4,01/04/2013,7,6,2,1,1,3,40.79152941,-73.94059374,MANHATTAN,OTHER,235,567
1,2013,1,4,01/04/2013,7,4,1,2,1,4,40.76397622,-73.97324114,MANHATTAN,CHAIN STORE,341,333
1,2013,1,4,01/04/2013,7,4,2,1,1,3,40.78405987,-73.97502051,MANHATTAN,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,7,9,3,3,1,3,40.81308866,-73.95797991,MANHATTAN,RESIDENCE - PUBLIC HOUSING,126,117
1,2013,1,4,01/04/2013,7,3,3,1,0,6,40.68566271,-73.9898082,BROOKLYN,RESIDENCE-HOUSE,106,109
1,2013,1,4,01/04/2013,7,8,2,2,0,3,40.79356836,-73.96701381,MANHATTAN,STREET,348,916
1,2013,1,4,01/04/2013,7,6,3,1,1,3,40.79679044,-73.93940441,MANHATTAN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,7,3,3,3,0,2,40.81595938,-73.95727362,MANHATTAN,RESIDENCE - PUBLIC HOUSING,106,106
1,2013,1,4,01/04/2013,7,3,2,1,0,2,40.83158129,-73.92770807,BRONX,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,7,3,2,3,0,3,40.7999393,-73.94066569,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,7,3,1,3,0,4,40.75475885,-73.93677889,QUEENS,STREET,344,101
1,2013,1,4,01/04/2013,7,4,3,1,1,5,40.72089168,-73.98881794,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,4,01/04/2013,7,2,1,3,1,3,40.81374054,-73.93691794,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
2,2013,1,4,01/04/2013,7,3,2,1,1,2,40.82487478,-73.95172882,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,7,3,1,1,0,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,236,782
2,2013,1,4,01/04/2013,7,3,3,1,1,3,40.78694446,-73.94357343,MANHATTAN,RESIDENCE - PUBLIC HOUSING,118,793
1,2013,1,4,01/04/2013,7,4,3,1,0,3,40.81039602,-73.92531075,BRONX,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,7,2,2,3,1,3,40.79772717,-73.94650786,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,637
1,2013,1,4,01/04/2013,6,3,2,1,0,2,40.8366898,-73.92866742,BRONX,RESIDENCE - PUBLIC HOUSING,236,782
1,2013,1,4,01/04/2013,6,7,2,1,1,3,40.80276251,-73.93357278,MANHATTAN,STREET,113,723
1,2013,1,4,01/04/2013,6,4,2,3,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,3,1,1,3,40.79189277,-73.94848439,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
3,2013,1,4,01/04/2013,6,4,2,1,1,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,2,2,1,6,40.68446154,-73.97775121,BROOKLYN,CHAIN STORE,341,338
1,2013,1,4,01/04/2013,6,3,3,3,1,6,40.69586403,-73.98182245,BROOKLYN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,6,6,2,1,1,6,40.69449438,-73.98173627,BROOKLYN,RESIDENCE - PUBLIC HOUSING,235,567
1,2013,1,4,01/04/2013,6,4,2,1,0,4,40.7540766,-73.97630948,MANHATTAN,RESTAURANT/DINER,341,338
1,2013,1,4,01/04/2013,6,3,2,3,1,2,40.8366898,-73.92866742,BRONX,RESIDENCE - PUBLIC HOUSING,236,782
1,2013,1,4,01/04/2013,6,4,2,2,0,4,40.74876701,-73.98531966,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,6,6,3,3,0,3,40.80130374,-73.93610621,MANHATTAN,STREET,117,505
1,2013,1,4,01/04/2013,6,6,3,2,1,3,40.80130374,-73.93610621,MANHATTAN,STREET,235,511
1,2013,1,4,01/04/2013,6,8,2,3,0,6,40.71033548,-74.0095456,MANHATTAN,TRANSIT - NYC SUBWAY,361,639
1,2013,1,4,01/04/2013,6,4,2,3,1,6,40.69043531,-73.98476997,BROOKLYN,STREET,341,313
1,2013,1,4,01/04/2013,6,2,2,3,1,6,40.69505973,-73.98125289,BROOKLYN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,6,4,2,3,0,3,40.78872124,-73.93999677,MANHATTAN,RESIDENCE - PUBLIC HOUSING,352,205
1,2013,1,4,01/04/2013,6,4,1,1,1,4,40.75755409,-73.97582095,MANHATTAN,CLOTHING/BOUTIQUE,341,333
4,2013,1,4,01/04/2013,6,4,2,1,1,5,40.71592401,-73.99311148,MANHATTAN,RESIDENCE - APT. HOUSE,352,205
1,2013,1,4,01/04/2013,6,6,2,2,0,3,40.80877794,-73.9231307,BRONX,RESIDENCE - PUBLIC HOUSING,117,515
1,2013,1,4,01/04/2013,6,8,2,3,0,2,40.84800706,-73.93469508,MANHATTAN,STREET,121,267
1,2013,1,4,01/04/2013,6,3,1,2,1,3,40.7818783,-73.97740813,MANHATTAN,STREET,236,782
1,2013,1,4,01/04/2013,6,4,1,1,0,4,40.77481726,-73.9844149,MANHATTAN,STREET,105,386
1,2013,1,4,01/04/2013,6,2,2,3,0,3,40.80983907,-73.95141461,MANHATTAN,OTHER,578,638
1,2013,1,4,01/04/2013,6,2,1,3,0,3,40.80983907,-73.95141461,MANHATTAN,OTHER,578,638
1,2013,1,4,01/04/2013,6,4,2,3,1,4,40.75012867,-73.98753178,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,6,8,3,3,0,3,40.79651172,-73.93659477,MANHATTAN,STREET,343,478
1,2013,1,4,01/04/2013,6,3,1,3,0,6,40.69577009,-73.97825231,BROOKLYN,RESIDENCE - PUBLIC HOUSING,106,106
1,2013,1,4,01/04/2013,6,3,3,1,0,6,40.69577009,-73.97825231,BROOKLYN,RESIDENCE - PUBLIC HOUSING,118,793
1,2013,1,4,01/04/2013,6,4,3,1,1,4,40.75691625,-73.98596397,MANHATTAN,RESTAURANT/DINER,109,401
1,2013,1,4,01/04/2013,6,4,1,3,1,2,40.84724318,-73.93813677,MANHATTAN,STREET,105,397
1,2013,1,4,01/04/2013,6,4,1,1,0,6,40.71154309,-74.01046558,MANHATTAN,TRANSIT - NYC SUBWAY,109,419
1,2013,1,4,01/04/2013,6,4,2,2,0,5,40.74747149,-73.98527303,MANHATTAN,RESTAURANT/DINER,109,438
1,2013,1,4,01/04/2013,6,8,3,1,1,3,40.79591169,-73.94992233,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,6,4,3,3,1,4,40.75664204,-73.98837158,MANHATTAN,CHAIN STORE,341,338
1,2013,1,4,01/04/2013,6,8,3,2,0,4,40.76662449,-73.98666228,MANHATTAN,TAXI (YELLOW LICENSED),351,254
1,2013,1,4,01/04/2013,6,6,2,1,0,6,40.70988271,-74.0080811,MANHATTAN,STREET,235,567
1,2013,1,4,01/04/2013,6,3,2,2,0,5,40.72955609,-73.98243023,MANHATTAN,STREET,118,793
1,2013,1,4,01/04/2013,6,6,2,1,0,3,40.80709811,-73.94177189,MANHATTAN,STREET,235,567
1,2013,1,4,01/04/2013,6,3,1,3,1,5,40.74033568,-73.9731135,MANHATTAN,STREET,344,101
1,2013,1,4,01/04/2013,6,2,2,1,1,3,40.79584721,-73.94691026,MANHATTAN,OTHER,578,638
1,2013,1,4,01/04/2013,5,6,3,3,0,2,40.817863,-73.94766946,MANHATTAN,TRANSIT - NYC SUBWAY,235,511
1,2013,1,4,01/04/2013,5,4,1,1,0,3,40.78535095,-73.98043664,MANHATTAN,RESIDENCE - APT. HOUSE,341,338
1,2013,1,4,01/04/2013,5,4,1,3,1,5,40.73088837,-73.9921646,MANHATTAN,STREET,109,419
2,2013,1,4,01/04/2013,5,4,2,3,1,4,40.74943967,-73.98692557,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,5,4,3,3,1,5,40.71733227,-73.9989517,MANHATTAN,JEWELRY,109,438
1,2013,1,4,01/04/2013,5,4,2,2,1,5,40.7382196,-73.99201218,MANHATTAN,CLOTHING/BOUTIQUE,341,333
1,2013,1,4,01/04/2013,5,6,3,1,1,3,40.80541295,-73.94196119,MANHATTAN,STREET,235,567
1,2013,1,4,01/04/2013,5,8,3,1,1,3,40.79492317,-73.97345623,MANHATTAN,RESIDENCE - APT. HOUSE,361,639
1,2013,1,4,01/04/2013,5,2,1,3,0,3,40.79746752,-73.93287016,MANHATTAN,RESIDENCE - APT. HOUSE,578,638
1,2013,1,4,01/04/2013,5,6,3,3,0,3,40.80608515,-73.9414549,MANHATTAN,STREET,235,567
1,2013,1,4,01/04/2013,5,7,1,1,0,6,40.70430761,-74.01323077,MANHATTAN,STREET,358,705
1,2013,1,4,01/04/2013,5,3,2,1,0,2,40.8262258,-73.94688964,MANHATTAN,CANDY STORE,344,101
2,2013,1,4,01/04/2013,5,4,3,3,1,4,40.75099905,-73.99062471,MANHATTAN,TRANSIT - NYC SUBWAY,343,475
1,2013,1,4,01/04/2013,5,2,3,3,1,3,40.80337107,-73.93711199,MANHATTAN,OTHER,578,637
1,2013,1,4,01/04/2013,5,3,3,1,1,5,40.74333499,-73.98407943,MANHATTAN,TRANSIT - NYC SUBWAY,344,113
1,2013,1,4,01/04/2013,5,4,3,1,0,5,40.74470568,-73.99706744,MANHATTAN,RESIDENCE - PUBLIC HOUSING,109,405
1,2013,1,4,01/04/2013,5,4,3,3,0,3,40.79347915,-73.93725857,MANHATTAN,STREET,341,349
1,2013,1,4,01/04/2013,5,4,1,1,1,4,40.76620625,-73.97954698,MANHATTAN,STREET,109,419
1,2013,1,4,01/04/2013,5,2,1,1,1,1,40.85592098,-73.92709238,MANHATTAN,PUBLIC SCHOOL,578,638
1,2013,1,4,01/04/2013,5,4,2,3,0,3,40.78874407,-73.97053357,MANHATTAN,DRUG STORE,341,333
1,2013,1,4,01/04/2013,5,3,2,1,1,2,40.83598582,-73.92655408,BRONX,RESIDENCE - PUBLIC HOUSING,118,793
1,2013,1,4,01/04/2013,5,2,3,1,0,5,40.72456643,-73.98462508,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
1,2013,1,4,01/04/2013,5,9,2,2,1,5,40.72856377,-73.99635737,MANHATTAN,RESIDENCE - APT. HOUSE,678,201
1,2013,1,4,01/04/2013,5,2,2,1,1,3,40.78621722,-73.94380515,MANHATTAN,RESIDENCE - APT. HOUSE,578,638
1,2013,1,4,01/04/2013,5,4,2,3,1,5,40.74071565,-73.9788475,MANHATTAN,STREET,232,490
2,2013,1,4,01/04/2013,4,2,3,3,1,6,40.69474652,-73.97950038,BROOKLYN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,4,3,2,1,1,3,40.80065444,-73.95631545,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,4,2,3,3,0,4,40.75627543,-73.94501433,QUEENS,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,4,2,3,3,0,3,40.78587464,-73.95093015,MANHATTAN,TRANSIT - NYC SUBWAY,578,638
1,2013,1,4,01/04/2013,4,3,1,1,0,2,40.8161713,-73.93031515,BRONX,PUBLIC SCHOOL,236,782
1,2013,1,4,01/04/2013,4,8,1,3,1,6,40.71140227,-73.98259734,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,4,3,2,3,1,3,40.80065444,-73.95631545,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
2,2013,1,4,01/04/2013,4,4,2,1,1,5,40.74724442,-73.99336087,MANHATTAN,BUS (OTHER),109,439
1,2013,1,4,01/04/2013,4,2,3,1,0,2,40.81850401,-73.93950386,MANHATTAN,OTHER,578,638
1,2013,1,4,01/04/2013,4,8,2,1,1,3,40.79495288,-73.97143733,MANHATTAN,RESIDENCE - APT. HOUSE,359,759
1,2013,1,4,01/04/2013,4,8,3,1,1,5,40.72508566,-73.98868014,MANHATTAN,RESIDENCE - APT. HOUSE,351,259
2,2013,1,4,01/04/2013,4,8,2,3,1,2,40.81567041,-73.92383806,BRONX,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,4,7,3,1,1,4,40.74945605,-73.97130887,MANHATTAN,RESIDENCE - APT. HOUSE,112,739
1,2013,1,4,01/04/2013,4,6,2,3,1,3,40.80051276,-73.93521122,MANHATTAN,STREET,117,521
1,2013,1,4,01/04/2013,4,4,2,1,0,5,40.74082451,-73.97426086,MANHATTAN,STREET,109,419
1,2013,1,4,01/04/2013,4,2,2,3,1,3,40.80065444,-73.95631545,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
1,2013,1,4,01/04/2013,4,7,2,1,0,4,40.7521987,-73.99346505,MANHATTAN,STREET,340,707
1,2013,1,4,01/04/2013,4,4,1,1,1,4,40.7520169,-73.98617434,MANHATTAN,CLOTHING/BOUTIQUE,341,338
1,2013,1,4,01/04/2013,4,3,2,1,0,2,40.82514829,-73.94947035,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,4,9,2,3,1,5,40.71998075,-73.99289821,MANHATTAN,STREET,126,117
1,2013,1,4,01/04/2013,4,4,3,3,1,2,40.82039662,-73.95472362,MANHATTAN,STREET,109,417
1,2013,1,4,01/04/2013,4,8,2,1,1,1,40.86095995,-73.91844296,MANHATTAN,STREET,359,759
1,2013,1,4,01/04/2013,3,4,3,1,0,3,40.80985878,-73.93562477,MANHATTAN,RESIDENCE - PUBLIC HOUSING,110,441
1,2013,1,4,01/04/2013,3,2,3,1,0,5,40.72025522,-74.00709028,MANHATTAN,RESIDENCE - APT. HOUSE,578,637
2,2013,1,4,01/04/2013,3,2,1,1,1,3,40.79644422,-73.96491762,MANHATTAN,RESIDENCE - PUBLIC HOUSING,578,638
1,2013,1,4,01/04/2013,3,3,2,3,1,5,40.72156941,-73.98664604,MANHATTAN,STREET,118,793
1,2013,1,4,01/04/2013,3,3,1,1,1,2,40.82260706,-73.9443453,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,3,3,1,3,0,6,40.69421996,-73.9821186,BROOKLYN,RESIDENCE - PUBLIC HOUSING,344,101
1,2013,1,4,01/04/2013,3,6,1,3,0,2,40.83294176,-73.93543259,MANHATTAN,RESIDENCE - PUBLIC HOUSING,117,500
1,2013,1,4,01/04/2013,3,8,2,3,0,5,40.73434144,-74.00465617,MANHATTAN,PARKING LOT/GARAGE (PUBLIC),351,254
1,2013,1,4,01/04/2013,3,6,3,3,0,4,40.74965447,-73.99717188,MANHATTAN,RESIDENCE - APT. HOUSE,117,503
1,2013,1,4,01/04/2013,3,4,2,1,1,3,40.79330094,-73.948765,MANHATTAN,RESIDENCE - PUBLIC HOUSING,341,338
1,2013,1,4,01/04/2013,3,4,3,3,0,3,40.78832276,-73.97650313,MANHATTAN,TRANSIT - NYC SUBWAY,341,339
1,2013,1,4,01/04/2013,2,4,2,2,0,2,40.8302353,-73.94575541,MANHATTAN,RESIDENCE - APT. HOUSE,105,388
1,2013,1,4,01/04/2013,2,8,1,3,1,1,40.86155981,-73.92471824,MANHATTAN,STREET,347,905
1,2013,1,4,01/04/2013,2,4,1,1,1,5,40.74436244,-74.00659843,MANHATTAN,RESTAURANT/DINER,109,419
1,2013,1,4,01/04/2013,2,3,2,1,1,5,40.72636681,-73.983315,MANHATTAN,RESTAURANT/DINER,344,101
1,2013,1,4,01/04/2013,2,3,3,1,0,5,40.73364363,-73.98693228,MANHATTAN,STREET,344,101
1,2013,1,4,01/04/2013,2,3,2,3,0,6,40.69010642,-73.98897094,BROOKLYN,OTHER,106,109
1,2013,1,4,01/04/2013,2,8,3,3,0,1,40.8534003,-73.92984237,MANHATTAN,RESIDENCE - APT. HOUSE,351,259
1,2013,1,4,01/04/2013,2,8,2,1,1,1,40.86182019,-73.92414673,MANHATTAN,RESIDENCE - PUBLIC HOUSING,361,639
1,2013,1,4,01/04/2013,2,4,2,1,1,4,40.75593699,-73.9925984,MANHATTAN,STREET,111,494
1,2013,1,4,01/04/2013,2,4,2,1,0,1,40.84932946,-73.93373231,MANHATTAN,TRANSIT - NYC SUBWAY,341,339
1,2013,1,4,01/04/2013,2,3,2,1,0,4,40.75308752,-73.93717028,QUEENS,STREET,344,113
1,2013,1,4,01/04/2013,1,8,2,3,0,5,40.73496146,-73.99048985,MANHATTAN,STREET,347,905
1,2013,1,4,01/04/2013,1,8,3,1,0,6,40.68297915,-73.97666644,BROOKLYN,STREET,347,905
1,2013,1,4,01/04/2013,1,3,2,1,0,2,40.83981053,-73.92866046,BRONX,STREET,118,793
1,2013,1,4,01/04/2013,1,4,1,1,1,5,40.73060018,-73.99240999,MANHATTAN,STREET,105,397
1,2013,1,4,01/04/2013,1,4,2,1,0,2,40.8392406,-73.94554569,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,1,6,2,1,0,5,40.723393,-73.97625544,MANHATTAN,OTHER,235,511
1,2013,1,4,01/04/2013,1,4,3,1,0,3,40.80915355,-73.93590722,MANHATTAN,CONSTRUCTION SITE,107,223
1,2013,1,4,01/04/2013,1,4,2,3,1,6,40.68228889,-73.98523334,BROOKLYN,STREET,110,441
1,2013,1,4,01/04/2013,1,8,2,2,1,4,40.75066421,-73.99086658,MANHATTAN,TAXI (YELLOW LICENSED),351,254
1,2013,1,4,01/04/2013,1,7,3,2,0,5,40.7319722,-73.98815578,MANHATTAN,OTHER,358,705
1,2013,1,4,01/04/2013,1,6,3,1,1,3,40.80817083,-73.92652337,BRONX,STREET,117,570
1,2013,1,4,01/04/2013,1,4,2,3,0,4,40.75031041,-74.00447683,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,1,8,2,1,0,5,40.7448097,-73.99141954,MANHATTAN,CONSTRUCTION SITE,351,258
1,2013,1,4,01/04/2013,1,8,1,1,1,5,40.72815345,-73.98201208,MANHATTAN,RESTAURANT/DINER,361,639
1,2013,1,4,01/04/2013,1,9,3,1,0,6,40.69362167,-73.98251182,BROOKLYN,STREET,126,117
1,2013,1,4,01/04/2013,1,4,2,2,1,4,40.78057063,-73.94823678,MANHATTAN,TAXI (YELLOW LICENSED),341,321
1,2013,1,4,01/04/2013,1,4,2,2,1,5,40.73037476,-73.98820658,MANHATTAN,STREET,341,321
1,2013,1,4,01/04/2013,1,9,2,1,1,3,40.79397933,-73.93844629,MANHATTAN,RESIDENCE - PUBLIC HOUSING,126,760
1,2013,1,4,01/04/2013,1,4,1,2,1,5,40.72649103,-73.98920665,MANHATTAN,BANK,352,205
1,2013,1,4,01/04/2013,1,8,2,3,0,2,40.82494952,-73.94691595,MANHATTAN,RESIDENCE - APT. HOUSE,351,259
1,2013,1,4,01/04/2013,1,9,3,3,1,1,40.8580648,-73.93193055,MANHATTAN,RESIDENCE - APT. HOUSE,126,198
1,2013,1,4,01/04/2013,1,4,1,1,0,5,40.73222258,-73.99861229,MANHATTAN,STREET,341,339
1,2013,1,4,01/04/2013,1,3,2,3,0,4,40.76039192,-73.9972725,MANHATTAN,BAR/NIGHT CLUB,344,101
1,2013,1,4,01/04/2013,1,3,3,3,1,4,40.7522284,-73.97192486,MANHATTAN,RESIDENCE - APT. HOUSE,106,109
1,2013,1,4,01/04/2013,1,3,3,1,1,4,40.7522284,-73.97192486,MANHATTAN,RESIDENCE - APT. HOUSE,344,101
1,2013,1,4,01/04/2013,1,4,3,3,1,4,40.78049382,-73.95486268,MANHATTAN,DRUG STORE,341,333
1,2013,1,4,01/04/2013,1,6,3,2,0,5,40.71875075,-73.98857299,MANHATTAN,STREET,117,503
1,2013,1,4,01/04/2013,1,3,1,3,1,3,40.80023656,-73.96214891,MANHATTAN,RESIDENCE - APT. HOUSE,344,113
1,2013,1,4,01/04/2013,3,8,3,2,0,4,40.75531671,-73.99305326,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,4,01/04/2013,6,8,2,3,1,4,40.75387492,-73.98482044,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,4,01/04/2013,6,7,3,2,1,4,40.75184033,-73.97999532,MANHATTAN,COMMERCIAL BUILDING,112,739
2,2013,1,4,01/04/2013,5,4,2,1,0,5,40.72000018,-74.00024676,MANHATTAN,COMMERCIAL BUILDING,109,403
1,2013,1,4,01/04/2013,3,7,2,1,1,4,40.75503438,-73.97567388,MANHATTAN,COMMERCIAL BUILDING,340,707
1,2013,1,4,01/04/2013,7,4,3,3,1,4,40.75121169,-73.97946496,MANHATTAN,COMMERCIAL BUILDING,109,438
1,2013,1,4,01/04/2013,1,7,2,1,1,5,40.7454109,-73.99284137,MANHATTAN,COMMERCIAL BUILDING,112,739
1,2013,1,4,01/04/2013,7,4,3,1,0,5,40.7454109,-73.99284137,MANHATTAN,COMMERCIAL BUILDING,341,338
1,2013,1,4,01/04/2013,6,8,3,3,1,5,40.74430732,-73.99021785,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,4,01/04/2013,8,4,2,1,0,5,40.72316928,-73.98412754,MANHATTAN,COMMERCIAL BUILDING,109,438
1,2013,1,4,01/04/2013,7,8,1,1,1,5,40.72815345,-73.98201208,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,4,01/04/2013,2,8,2,1,1,4,40.75248545,-73.98057262,MANHATTAN,COMMERCIAL BUILDING,361,639
1,2013,1,4,01/04/2013,7,2,1,1,1,4,40.76717676,-73.96380668,MANHATTAN,RESTAURANT/DINER,233,175
1,2013,1,4,01/04/2013,8,6,2,2,0,3,40.79926052,-73.93906265,MANHATTAN,STREET,235,567
2,2013,1,4,01/04/2013,7,4,2,1,1,6,40.71009385,-74.01060963,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,7,4,2,3,0,4,40.74973364,-73.98967569,MANHATTAN,DEPARTMENT STORE,341,338
1,2013,1,4,01/04/2013,6,4,3,1,0,4,40.75043077,-73.98928218,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,6,4,3,1,1,6,40.71009385,-74.01060963,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,5,4,2,1,0,4,40.75043077,-73.98928218,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,5,4,1,1,0,6,40.6912892,-73.98690813,BROOKLYN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,4,4,2,2,0,4,40.75043077,-73.98928218,MANHATTAN,DEPARTMENT STORE,341,333
1,2013,1,4,01/04/2013,4,3,2,1,1,6,40.69131974,-73.99044198,BROOKLYN,DOCTOR/DENTIST OFFICE,344,101
1,2013,1,4,01/04/2013,4,2,3,3,1,4,40.76125261,-73.96988514,MANHATTAN,DOCTOR/DENTIST OFFICE,578,637
1,2013,1,4,01/04/2013,4,2,2,3,1,4,40.76125261,-73.96988514,MANHATTAN,DOCTOR/DENTIST OFFICE,578,637
1,2013,1,4,01/04/2013,6,4,2,1,0,6,40.71169972,-74.00834824,MANHATTAN,GYM/FITNESS FACILITY,109,438
1,2013,1,4,01/04/2013,3,4,3,1,0,4,40.77750583,-73.97687885,MANHATTAN,GYM/FITNESS FACILITY,341,338
1,2013,1,4,01/04/2013,2,4,2,1,0,5,40.72987012,-74.00691451,MANHATTAN,GYM/FITNESS FACILITY,341,338
1,2013,1,4,01/04/2013,1,4,2,1,0,5,40.73815365,-74.00890366,MANHATTAN,HOTEL/MOTEL,109,438
1,2013,1,4,01/04/2013,4,4,1,1,1,5,40.74062676,-74.00771314,MANHATTAN,HOTEL/MOTEL,109,438
1,2013,1,4,01/04/2013,6,7,1,1,0,5,40.71965981,-74.00224532,MANHATTAN,SMALL MERCHANT,358,705
1,2013,1,4,01/04/2013,6,7,3,1,0,5,40.71918772,-74.00158153,MANHATTAN,SMALL MERCHANT,358,705
1,2013,1,4,01/04/2013,4,8,2,3,0,5,40.74756823,-74.00785108,MANHATTAN,SMALL MERCHANT,351,258
1,2013,1,4,01/04/2013,6,4,2,2,1,4,40.76044179,-73.96587511,MANHATTAN,STORE UNCLASSIFIED,109,438
1,2013,1,4,01/04/2013,5,4,3,1,0,3,40.79124062,-73.94492406,MANHATTAN,STORE UNCLASSIFIED,341,333
1,2013,1,4,01/04/2013,4,9,2,1,1,1,40.8598063,-73.92962232,MANHATTAN,STORE UNCLASSIFIED,126,198
1,2013,1,4,01/04/2013,5,3,2,1,0,5,40.71787563,-73.99512061,MANHATTAN,TELECOMM. STORE,236,782
1,2013,1,4,01/04/2013,3,2,1,1,0,1,40.85148777,-73.93545797,MANHATTAN,,116,179
1,2013,1,4,01/04/2013,8,1,1,3,0,5,40.71754737,-73.97999479,,,101,
1,2013,1,4,01/04/2013,4,7,2,3,1,2,40.82240601,-73.94877511,MANHATTAN,RESIDENCE - APT. HOUSE,112,739